Id,Y0s1_enrol,Y0s2_enrol,Y1s1_enrol,Y1s1_complete,Y1s2_enrol,Y1s2_complete,Y2s1_enrol,Y2s1_complete,Y2s2_enrol,Y2s2_complete,Y3s1_enrol,Y3s1_complete,Y3s2_enrol,Y3s2_complete,Y4s1_enrol,Y4s1_complete,Y4s2_enrol,Y4s2_complete,Rest_enrol,Rest_complete,Failure
131382747,30,40,30,30,33,33,30,30,30,27,0,0,0,0,0,0,0,0,0,0,0
131399298,35,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131380245,36,48,30,6,30,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131380938,30,42,30,30,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131388241,30,12,0,0,36,30,30,30,33,24,30,30,33,21,27,23,33,17,0,0,0
131392419,34,44,34,34,36,36,30,14,30,24,0,0,0,0,0,0,0,0,0,0,0
131394458,31.5,36,35.5,17.5,39,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111364547,24,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131395823,32,44,0,0,0,0,35,11,42,24,29,0,42,12,36,11,36,6,443,63,0
131379482,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384702,20,24,26,0,36,0,30,9,42,0,0,0,0,0,0,0,0,0,0,0,1
131392088,32,30,30,30,36,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131389908,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131395351,0,18,37,26,37,37,41,41,34,34,29,21,30,24,0,0,0,0,0,0,0
131380812,36,48,30,18,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131390574,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131388746,17.5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111364553,30,24,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131397268,0,12,37,24,34,34,48,20,70,36,33,20,66,26,34,13,53,23,0,0,0
131382259,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131385438,35,30,41,24,36,36,30,17,30,24,0,0,0,0,0,0,0,0,0,0,0
111335860,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131387155,30,33,36,30,36,33,30,30,36,33,30,27,30,24,0,0,0,0,0,0,0
131388694,35,0,30,1.5,30,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131391980,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382767,36,36,36,19,36,30,30,24,36,24,0,0,0,0,0,0,0,0,0,0,0
131388619,36,36,33,3,36,0,30,3,30,0,0,0,0,0,0,0,0,0,0,0,1
131389014,33,24,0,0,0,0,31,9,41,12,30,0,30,0,24,0,30,0,0,0,1
131382248,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131380641,42,36,30,12,42,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131379667,48,30,36,12,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131386446,48,53,36,0,42,0,0,0,0,0,35,12,36,0,28,3,42,12,72,3,0
131388620,35.5,30,30,24.5,36,36,30,30,30,24,0,0,0,0,0,0,0,0,0,0,0
131382672,25,34,36,36,36,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131396330,5,18,34,23,36,36,26,0,43,7,46,12,59,26,33,13,41,18,65,45,0
131384662,27,30,21,0,30,0,30,9,42,0,0,0,0,0,0,0,0,0,0,0,1
131394920,23,29,34,23,36,36,31,6,38,33,52,20,51,15,29,10,30,7,0,0,0
131381494,0,20,18,18,30,15,28,28,30,30,0,0,0,0,0,0,0,0,0,0,1
111364546,24,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131385413,18,37,22,22,24,24,42,26,39,27,30,12,30,15,0,0,0,0,0,0,0
131398622,0,6,48,26,21,21,59,32,62,35,40,19,55,33,33,20,43,16,0,0,0
131385759,36,36,36,36,36,30,30,18,30,24,0,0,0,0,0,0,0,0,0,0,0
111354324,30,24,30,30,30,30,33,33,30,30,30,27,30,30,0,0,0,0,0,0,0
111354255,30,24,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
111364529,24,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
111354287,15,0,30,15,30,24,20,20,26,26,34,34,12,6,30,30,30,0,60,60,0
131380922,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131384815,29,35,36,18,36,24,30,19,42,36,30,18,42,24,0,0,0,0,0,0,0
131394336,12,27,22,16,36,24,48,29,30,30,32,19,29,29,0,0,0,0,0,0,0
131396009,6,6,19,11,42,30,42,28,52,30,41,14,54,36,41,26,42,24,58,24,0
131393550,25,40,28,28,42,42,32,32,29,23,0,0,0,0,0,0,0,0,0,0,0
111364526,24,30,0,0,30,30,30,30,15,15,30,30,30,15,30,30,30,30,0,0,0
131389254,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131389761,42,49,36,24.5,53.5,23.5,30,18,48,24,0,0,0,0,0,0,0,0,0,0,0
131383832,46,30,29,23,30,30,34,6,36,24,30,3,36,12,0,0,0,0,0,0,0
131388316,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131387990,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131403860,27,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131403913,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131386984,12,18,18,6,42,24,30,18,36,12,30,30,36,24,30,18,36,24,0,0,0
131394491,18,48,18,0,42,18,35,23,36,6,28,16,36,12,32,11,40,10,59,29,0
111364579,30,24,36,36,30,30,32,26,30,30,30,28,30,30,0,0,0,0,0,0,0
131403251,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131385952,22,51,30,30,36,36,30,30,30,24,0,0,0,0,0,0,0,0,0,0,0
131387702,20,21,29,27,42,36,30,30,36,24,30,23,30,24,0,0,0,0,0,0,0
111364528,30,24,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131385169,35,30,30,25,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
111354355,24,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
111335753,10,0,30,30,30,30,30,20,30,30,30,30,30,30,30,24,36,36,0,0,0
131386607,6,6,24,18,60,36,29.5,12,30,30,42,24,29,17,30,6,30,16.5,0,0,0
111335824,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131390832,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384153,31,32,30,30,42,36,30,30,30,24,0,0,0,0,0,0,0,0,0,0,0
111335861,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131384414,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131402158,30,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384640,30,0,30,30,35,35,0,0,27,22,30,30,33,33,30,30,30,30,0,0,0
131394646,24,12.5,33,27,36,23.5,33.5,24,33,27,37,9,37,27,0,0,0,0,0,0,0
131391445,31,42,53,24,18,4,42,6,30,12,34,13,36,12,30,8,30,12,0,0,1
131385214,2,11,28,26,38,38,30,30,30,24,30,30,30,30,0,0,0,0,0,0,0
131385663,30,36,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131395222,26,30,21,0,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131386303,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131397474,6,0,36,36,36,28,33,8,42,35,38,32,38,19,41,21,48,24,0,0,0
131380452,36,54,30,18,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131386824,38,0,30,22,30,10,24,0,30,30,0,0,0,0,0,0,0,0,0,0,1
131399348,17,23,68,39,23,11,84,17,45,33,45,12,49,16,47,14,50,24,0,0,0
111364537,30,24,0,0,30,30,30,30,15,15,30,30,30,15,30,30,30,30,0,0,0
131392134,11,18,35,35,36,18,30,20,36,24,30,30,30,24,0,0,0,0,0,0,0
131394915,23,64,36,12,36,36,36,24,42,24,32,19,29,17,0,0,0,0,0,0,0
131390607,10,20,31,25,32,22,30,24,30,30,30,30,30,30,0,0,0,0,0,0,0
131389299,34,33,31,23,36,18,35,32,36,24,30,0,30,18,0,0,0,0,0,0,0
131384012,36,36,36,36,36,36,30,24,30,30,0,0,0,0,0,0,0,0,0,0,0
131387816,33,34,0,0,0,0,24,0,30,0,36,0,34,0,30,24,32,15,0,0,1
131396727,12,9,12,0,9,0,9,0,12,0,0,0,0,0,12,0,11.5,0,139.5,23.5,1
131387808,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131379709,30,42,30,6,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131385975,27,30,35,0,0,0,37.5,13.5,31,13,30,11.5,30,18,0,0,0,0,0,0,1
131393766,35.5,36,30,24.5,36,30,30,30,30,24,0,0,0,0,0,0,0,0,0,0,0
131384961,39,30,42,42,36,36,30,9,30,24,0,0,0,0,0,0,0,0,0,0,0
131390886,12,24,41,23,30,24,39,22,30,30,30,21,30,30,0,0,0,0,0,0,0
131392457,18,24,35,17,54,30,28,16,48,18,22,0,42,18,34,6,42,0,138,50,0
131380793,36,42,30,18,30,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131382638,35,48,28,17,48,24,30,9,42,12,0,0,0,0,0,0,0,0,0,0,0
131392216,29,0,36,30,36,36,30,13,30,30,30,16.5,30,22.5,0,0,0,0,0,0,0
131385967,0,6,11,11,16,10,29,29,41,25,35,30,36,36,30,18,30,24,0,0,0
131384995,12,0,30,10,0,0,0,0,30,30,30,30,30,30,30,30,30,30,0,0,1
131391277,6,0,36,30,30,24,36,36,36,36,30,24,30,24,0,0,0,0,0,0,0
131390075,35,0,20,13,37,26,25,16,30,14,35,30,36,30,30,25,30,24,0,0,0
131382122,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131391893,11,16,30,0,34,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131380453,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131394526,24,48,29,23,30,30,32,25,29,29,0,0,0,0,0,0,0,0,0,0,0
131388323,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
111354361,24,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131386586,27,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131397109,18,12,42,21,51,23,52,31,57,38,47,39,54,34,46,18,46,27,0,0,0
111354353,24,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131386057,57,42,18,0,48,12,24,18,66,24,35.5,18,36,18,43,18,29,17.5,60,34.5,0
131393224,30,30,32,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131389287,20,46,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131384741,30,36,0,0,0,0,28,5,30,0,30,8,36,12,30,6,42,12,0,0,0
111345824,30,30,20,20,30,26,34,34,26,26,30,30,30,30,0,0,0,0,0,0,0
131386961,30,36,28,28,30,24,17,17,30,30,30,15,30,0,0,0,0,0,0,0,0
131386339,30,0,0,0,30,30,30,30,30,30,36,36,33,33,33,27,24,24,0,0,0
131382419,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131395236,22,28,37,18,36,24,49,30,42,30,32,18,29,23,0,0,0,0,0,0,0
131387638,30,0,27,27,30,20,24,24,30,30,0,0,0,0,0,0,0,0,0,0,1
111335867,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131384847,36,30,39,6,27,0,36,15,36,15,30,24,30,12,0,0,0,0,0,0,1
131396060,35,36,40,8,39,18,53,6,70,25,41,14,53,19,28,20,30,5,0,0,0
131392556,30,47.5,36,36,36,24.5,30,22.5,30,22.5,0,0,0,0,0,0,0,0,0,0,0
131389369,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131386802,30,0,0,0,30,30,33,30,30,30,30,30,36,36,30,30,30,24,0,0,0
131384699,26,34,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131387509,30,30,30,30,30,30,30,30,36,36,30,30,32,26,0,0,0,0,0,0,0
131398489,29,12,42,28,30,18,83,20,49,19,50,30,62,37,88,6,94,31,0,0,0
111335874,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131384327,28,36,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131390354,21,48,18,6,45,6,21,0,30,6,29.5,6,52.5,6,23.5,12,41,5.5,301,75.5,0
131385611,31,38,30,30,33,30,30,30,36,30,0,0,0,0,0,0,0,0,0,0,0
111354366,24,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131392649,28,30,34,34,42,36,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131381861,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131398444,6,12,46,32,29,23,65,26,74,39,40,13,61,27,33,20,43,16,0,0,0
131393848,30.5,41.5,30.5,19,36,17.5,32,0,41,16,0,0,0,0,0,0,0,0,0,0,1
131387688,41,36,30,0,54,0,0,0,42,0,0,0,0,0,37,12,30,6,130,6,1
131388525,36,24,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
111364538,30,24,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131398919,27,63,48,24,38,0,36,18,58,18,32,13,35,23,38,0,47,0,0,0,0
131392976,6,0,15.5,9.5,17.5,11.5,36,24,42,36,34.5,12.5,46.5,18.5,30,12.5,41.5,19.5,0,0,0
131379392,49,30,30,18,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131394130,0,6,0,0,35.5,23.5,41.5,41.5,29.5,0,35.5,29.5,48.5,30,31.5,8.5,42,24.5,0,0,0
131393202,29,30,32,0,36,0,34,0,36,0,0,0,0,0,0,0,0,0,0,0,1
131404572,12,18,12,0,18,0,12,0,18,0,0,0,0,0,12,0,18,0,334.5,6.5,1
131388997,22,30,30,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131393125,6,0,18,6,24,12,35,23,48,36,35,23,54,36,35,12,53,12,129,15,0
131383970,24,48,27,12,39,15,15,15,15,15,21,9,36,12,0,0,0,0,0,0,0
131393692,12,26,18,14,28,22,28,25,36,36,32,32,29,23,0,0,0,0,0,0,0
111364520,30,24,40,40,30,30,30,20,30,30,30,30,30,30,0,0,0,0,0,0,0
131394602,7,0,7,0,19,12,25,12,57,16,33,27,42,42,0,0,0,0,0,0,1
111364551,24,30,30,30,36,30,32,32,34,34,30,30,30,30,0,0,0,0,0,0,0
131389345,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131388790,35.5,35.5,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131391628,30,30,30,30,30,30,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0
131382644,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131387464,41.5,41.5,36,30.5,36,24.5,30,18,30,24,0,0,0,0,0,0,0,0,0,0,0
131403564,17,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131389083,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131386249,34,50,36,30,36,30,30,30,30,24,0,0,0,0,0,0,0,0,0,0,0
131389989,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131394140,17.5,0,39.5,16,23.5,12,54,8.5,41.5,23.5,35.5,23.5,36,30,37,12.5,36,24,0,0,0
131390077,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131391304,18,18,30,12,42,24,31,25,36,24,33,20,36,18,30,15,30,12,0,0,0
131400515,12,18,18,0,18,0,18,0,60,24,35,23,36,30,33,12,41,21,247,30,0
131386254,6,0,28,22,59,41,36,30,33,33,30,30,30,21,0,0,0,0,0,0,0
111345891,30,30,26,26,20,20,26,26,34,34,30,30,30,30,0,0,0,0,0,0,0
131387181,16,30,30,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382667,42,66,6,0,57,18,24,18,60,3,0,0,0,0,0,0,0,0,0,0,0
131386486,30,33,30,30,30,30,27,27,30,30,36,36,27,27,0,0,0,0,0,0,0
131383530,30,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131383306,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131385428,30,0,30,30,30,30,0,0,30,30,30,30,30,30,30,30,30,30,0,0,0
131382625,36,42,36,12,36,3,30,12,30,18,0,0,0,0,0,0,0,0,0,0,0
131387536,35,36,36,11,36,0,30,9,30,0,0,0,0,0,0,0,0,0,0,0,1
131381857,36,72,36,30,30,18,30,24,30,30,0,0,0,0,0,0,0,0,0,0,0
131386895,9,0,35,26,30,30,30,25,30,30,30,30,30,30,30,30,30,30,0,0,0
131389995,11.5,17,36,30,36,36,36,24.5,36,13,30,24,30,24,0,0,0,0,0,0,0
131394991,24,47,48,35,42,24,42,24,36,18,32,13,29,11,0,0,0,0,0,0,0
131389162,30,30,30,30,36,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131380883,30,42,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131388522,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131381976,30,30,36,36,30,30,30,24,30,30,0,0,0,0,0,0,0,0,0,0,0
131379470,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131387764,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131395364,30,30,28,0,30,0,27,0,30,0,22,0,36,0,0,0,0,0,0,0,1
131385383,47,12,53,18,36,6,33,22,36,30,39,0,30,24,33,9,36,18,0,0,0
131403813,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131389684,21,61,29,20,36,18,30,27,39,33,30,18,30,10,0,0,0,0,0,0,0
131390113,27,54,37,30,30,30,30,23,30,18,0,0,0,0,0,0,0,0,0,0,0
111354344,24,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
111345900,30,30,20,20,26,26,34,34,26,26,30,30,30,30,0,0,0,0,0,0,0
131384190,42,36,34,9,36,18,30,9,36,12,0,0,0,0,0,0,0,0,0,0,0
111364506,24,40,0,0,30,20,30,30,15,15,30,30,30,15,30,30,30,30,0,0,0
131397340,0,6,7,7,12,0,7,0,19,0,15,5,19,0,24,3,44,14,327,136,0
131387032,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131383798,2,12,22,20,34,28,36,36,33,33,30,30,30,27,0,0,0,0,0,0,0
111364516,30,24,32,32,30,30,34,32,30,30,30,26,30,30,0,0,0,0,0,0,0
131396291,12,54,18,0,60,12,30,24,42,0,30,18,36,18,34,13,40,6,300,47,0
131388033,40,0,30,0,36,0,30,0,24,0,0,0,0,0,0,0,0,0,0,0,1
111364368,30,24,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131380402,30,30,30,30,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131405238,36,55,24,1.5,45,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131388741,12,12,40,34,36,36,29,17.5,46.5,34.5,17.5,13.5,13.5,7.5,17.5,1.5,11.5,7.5,0,0,0
131386300,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131386091,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131398875,30,48,36,0,42,0,30,0,54,0,35,0,53,5,29,0,42,0,392,26,1
111345833,30,30,20,20,26,26,34,34,26,26,30,30,30,30,0,0,0,0,0,0,0
111354345,24,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131393152,32,31,36,6,36,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131393346,6,11,6,0,12,12,34,28,36,24,41,24,30,18,34,23,36,18,122,21,0
131397349,0,10,38,38,35,22,32,32,66,31,39,20,66,33,41,28,42,12,0,0,0
131389280,35,35.5,37.5,31.5,36,18,33.5,10,38.5,26.5,30,13.5,30,10,0,0,0,0,0,0,1
131392606,11,0,41,30,30,30,30,19,30,30,30,30,30,30,0,0,0,0,0,0,0
111364532,24,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131395918,27,45,33.5,0,36.5,0,0,0,0,0,35,29.5,34.5,0,35,0,35,5.5,207,27,1
111354331,24,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131389933,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131388509,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131389720,0,30,27,0,0,0,27,0,42,0,27,0,30,0,27,0,30,0,117,3,1
131388184,33,30,30,30,30,30,30,30,30,30,30,30,32,32,0,0,0,0,0,0,0
131380294,30,42,30,30,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111364522,30,24,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131402364,36,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131391039,33,36,35,35,30,24,30,25,30,30,0,0,0,0,0,0,0,0,0,0,0
131383498,47,42,28,16,42,24,28,6,36,6,30,9,30,0,0,0,0,0,0,0,0
131382717,30,44,30,30,36,36,30,30,30,24,0,0,0,0,0,0,0,0,0,0,0
131386983,30,36,34,34,36,30,30,26,30,24,0,0,0,0,0,0,0,0,0,0,0
131385539,41,36,24,13,30,24,34,9,36,24,36,0,36,0,0,0,0,0,0,0,1
131393143,47,24,18,0,48,42,37,25,36,30,29,4,30,17,0,0,0,0,0,0,0
111335843,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131388443,20,27,34,24,36,26,36,30,36,36,30,20,30,18,0,0,0,0,0,0,0
131389841,0,10,37,34,42,36,37,30,33,20,33,29,30,30,30,24,33,27,0,0,0
131385783,30,0,0,0,30,30,36,30,30,30,30,30,30,30,33,33,30,27,0,0,0
131393522,37.5,20,27,13,36,36,28,22,42,18,32,32,29,23,0,0,0,0,0,0,0
131392450,6,12,30,24,60,42,30,30,36,18,30,30,30,24,0,0,0,0,0,0,0
131383801,36,36,36,30,36,36,30,24,30,24,0,0,0,0,0,0,0,0,0,0,0
131387332,32,46,34,34,32,26,40,12,30,24,30,13,30,4,0,0,0,0,0,0,0
131383478,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131388765,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111374597,24,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131390041,30,30,36,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131401457,35,30,29,0,54,0,0,0,0,0,36,0,36,0,35,0,36,0,71,0,1
131382438,36,30,30,24,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131392477,33,32,34,30,40,40,30,23,30,24,0,0,0,0,0,0,0,0,0,0,0
131386729,42,0,21,15,30,6,30,9,30,0,0,0,0,0,0,0,0,0,0,0,1
131397161,18,0,71,50,18,18,58,16,48,30,46,32,62,48,40,13,47,21,0,0,0
131402789,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131390808,36,42,0,0,0,0,0,0,0,0,42,0,30,0,42,0,30,0,198,108,1
111345886,30,30,26,26,20,20,26,26,34,34,30,30,30,30,0,0,0,0,0,0,0
131393781,30,38,38,38,25,25,22,11,30,29,0,0,0,0,0,0,0,0,0,0,0
131383997,30,30,30,30,36,36,30,30,30,24,0,0,0,0,0,0,0,0,0,0,0
131380461,46,30,30,24,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131393669,30,30,36,36,34,34,30,24,30,26,0,0,0,0,0,0,0,0,0,0,0
111364544,24,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131387862,28,47,30,30,36,30,30,30,30,24,0,0,0,0,0,0,0,0,0,0,0
131381545,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131394701,36,36,36,12,36,6,31,13,36,6,35,12,36,0,0,0,0,0,0,0,1
131391690,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131383533,30,38,30,12,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131398857,33,36,33,0,39,0,34.5,0,0,0,34.5,0,30.5,0,34.5,5.5,36.5,11.5,179,6.5,1
131384131,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131380317,36,36,30,24,30,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131386814,30,0,0,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0
131386470,30,30,0,0,10,10,30,30,30,30,30,20,30,30,30,30,30,30,0,0,0
131389358,52,41,20,4,44,32,36,24,36,24,30,6,30,19,0,0,0,0,0,0,0
131389520,27.5,12,30,30,36.5,30.5,36.5,25,36,36,30,7.5,30,17.5,0,0,0,0,0,0,0
131382783,36,36,36,15,36,18,30,15,30,6,0,0,0,0,0,0,0,0,0,0,0
131383471,42,48,25,13,42,30,26,20,42,24,30,15,36,6,0,0,0,0,0,0,0
131388043,30,0,30,30,30,30,0,0,30,24,30,30,30,30,23,20,30,30,0,0,0
131403870,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131397715,29,35,36,18,36,24,40,20,33,12,67,13,72,21,34,0,47,11,63,23,0
131385249,30,0,30,30,30,30,0,0,30,30,30,30,30,30,30,30,30,30,0,0,0
131383892,24,48,36,18,30,30,36,30,36,18,30,18,30,12,0,0,0,0,0,0,0
131385596,36,36,36,30,36,36,30,24,30,18,0,0,0,0,0,0,0,0,0,0,0
131392682,12,36,34,28,36,18,36,24,30,18,36,14,36,18,30,18,30,6,0,0,0
131379484,33,30,30,27,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131386653,36.5,30,30,30,30,30,30,19.5,34,34,0,0,0,0,0,0,0,0,0,0,0
131385644,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
111364571,30,24,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131392412,41.5,47.5,33.5,22,41.5,30,36,13,37,1,30,13.5,30,17.5,0,0,0,0,0,0,0
131395230,22,36,43,25,48,24,29,23,30,24,32,19,29,23,0,0,0,0,0,0,0
131384294,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131391305,42,36,36,30,36,30,30,24,30,24,0,0,0,0,0,0,0,0,0,0,0
